City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Brussels,1.66,1.0,50.05,83.17,68545.78080119155,42192.65004636419,26353.130754827354,71446.32078744886,-1646.9138276380565,62.459055607715364,-2.461796293633965
Brussels,1.71,1.0,50.05,85.54,70171.48678021942,42192.65004636419,27978.836733855227,73476.04580981957,-2022.0086933022505,66.3121105289906,-2.9670200712665777
Brussels,1.76,1.0,50.05,87.9,71758.69629453079,42192.65004636419,29566.046248166596,75505.77083219029,-2436.0933175834516,70.07392570904503,-3.5141399961475113
Brussels,1.8,1.0,50.05,90.26,73304.75460247838,42192.65004636419,31112.104556114187,77535.49585456096,-2891.4430179314104,73.73820919502819,-4.106386921540517
Brussels,1.85,1.0,50.05,92.62,74812.27655348422,42192.65004636419,32619.626507120025,79565.22087693162,-3385.113702713296,77.31115839198375,-4.739252642283494
Brussels,1.9,1.0,50.05,94.99,76282.58675025975,42192.65004636419,34089.93670389556,81594.9458993024,-3915.948322314806,80.7959127156867,-5.411261884457842
Brussels,1.95,1.0,50.05,97.35,77719.36005817125,42192.65004636419,35526.71001180706,83624.67092167307,-4479.879850718999,84.20118189487472,-6.116755386616141
Brussels,1.99,1.0,50.05,99.71,79125.01240415055,42192.65004636419,36932.362357786355,85654.39594404379,-5074.682121211027,87.53269187216856,-6.853017537965235
Brussels,2.04,1.0,50.05,102.08,80502.36642203332,42192.65004636419,38309.71637566912,87684.1209664145,-5697.474418425517,90.79713251851155,-7.616446285559412
Brussels,2.09,1.0,50.05,104.44,81852.393425627,42192.65004636419,39659.74337926281,89713.8459887852,-6347.794728826705,93.99680592634486,-8.407163058130006
Brussels,2.13,1.0,50.05,106.8,83173.73202601116,42192.65004636419,40981.081979646966,91743.57101115587,-7026.967683126013,97.12848549359694,-9.228189462501549
Brussels,2.18,1.0,50.05,109.16,84467.89589965198,42192.65004636419,42275.245853287786,93773.2960335266,-7733.181602436769,100.19575875616447,-10.077813768204015
Brussels,2.23,1.0,50.05,111.53,85733.74572007316,42192.65004636419,43541.095673708965,95803.0210558973,-8468.289112206923,103.19592541796499,-10.959993616791472
Brussels,2.28,1.0,50.05,113.89,86970.34108369124,42192.65004636419,44777.691037327044,97832.74607826798,-9232.528558756081,106.1267566462932,-11.876496467912133
Brussels,2.32,1.0,50.05,116.25,88179.41737240854,42192.65004636419,45986.76732604435,99862.47110063872,-10024.109851375337,108.99236543689699,-12.825884983790312
Brussels,2.37,1.0,50.05,118.62,89364.06140669357,42192.65004636419,47171.41136032937,101892.1961230094,-10839.74063929341,111.80006780444978,-13.804309968375547
Brussels,2.42,1.0,50.05,120.98,90525.09091687488,42192.65004636419,48332.44087051068,103921.92114538014,-11679.030949052285,114.55180183610099,-14.81244713282889
Brussels,2.46,1.0,50.05,123.34,91663.79900045722,42192.65004636419,49471.14895409303,105951.64616775088,-12540.504818196436,117.25063227773254,-15.849320920978515
Brussels,2.51,1.0,50.05,125.7,92779.49768021464,42192.65004636419,50586.84763385045,107981.37119012156,-13425.479953889739,119.89492856756362,-16.918462780537915
Brussels,2.56,1.0,50.05,128.07,93872.10672454895,42192.65004636419,51679.45667818476,110011.09621249218,-14333.37028682891,122.48450055020439,-18.020616027829586
Brussels,2.61,1.0,50.05,130.43,94942.37373594134,42192.65004636419,52749.72368957714,112040.82123486293,-15263.67078837222,125.02112010412264,-19.156525173880098
Brussels,2.65,1.0,50.05,132.79,95992.33947708934,42192.65004636419,53799.68943072514,114070.54625723364,-16213.799747623074,127.50962400229977,-20.323510310673807
Brussels,2.7,1.0,50.05,135.16,97022.14451656434,42192.65004636419,54829.494470200145,116100.27127960438,-17184.489073960092,129.9503454036419,-21.52429073560924
Brussels,2.75,1.0,50.05,137.52,98031.934874143,42192.65004636419,55839.28482777881,118129.99630197509,-18174.960878534595,132.34363038685353,-22.759390907466763
Brussels,2.79,1.0,50.05,139.88,99022.97625584615,42192.65004636419,56830.32620948196,120159.72132434574,-19184.18989480479,134.6924787777797,-24.02865921339459
Brussels,2.84,1.0,50.05,142.25,99995.49404096362,42192.65004636419,57802.843994599425,122189.44634671648,-20212.014538972322,136.9974247436027,-25.333583675637826
Bucharest,1.0,1.0,50.05,50.09,59004.1230652177,59004.1230652177,0.0,60096.63042712817,-0.0,0.0,-0.0
Bucharest,1.05,1.0,50.05,52.46,61791.60170991592,59004.1230652177,2787.4786446982253,62931.37714538894,-0.0,4.724209936341574,-0.0
Bucharest,1.1,1.0,50.05,54.82,64577.89262513016,59004.1230652177,5573.769559912464,65766.12386364969,-0.0,9.446406912533442,-0.0
Bucharest,1.14,1.0,50.05,57.18,67362.88352552954,59004.1230652177,8358.760460311845,68600.87058191045,-0.24063068083605116,14.166400627754175,-0.0003572168051833555
Bucharest,1.19,1.0,50.05,59.54,70141.6363986481,59004.1230652177,11137.513333430405,71435.61730017122,-6.6895003909592266,18.875822154190868,-0.00953804157100668
Bucharest,1.24,1.0,50.05,61.91,72898.39112865725,59004.1230652177,13894.268063439558,74270.36401843195,-36.67923830902519,23.547961297691213,-0.050340895591672166
Bucharest,1.28,1.0,50.05,64.27,75582.01951954584,59004.1230652177,16577.89645432814,77105.11073669275,-148.90281741831453,28.096166154362585,-0.19739714322862503
Bucharest,1.33,1.0,50.05,66.63,78135.9437780625,59004.1230652177,19131.820712844805,79939.8574549535,-394.25833195484614,32.42454886025212,-0.5071389045561087
Bucharest,1.38,1.0,50.05,69.0,80556.73955682373,59004.1230652177,21552.61649160603,82774.60417321423,-772.1097145718413,36.52730584231167,-0.9677424287089339
Bucharest,1.43,1.0,50.05,71.36,82868.12488270654,59004.1230652177,23864.001817488846,85609.35089147501,-1258.0984151300363,40.44463433701368,-1.5415978521093558
Bucharest,1.47,1.0,50.05,73.72,85081.56113545215,59004.1230652177,26077.438070234457,88444.0976097358,-1840.7790066076573,44.19595905426959,-2.2113908105265057
Bucharest,1.52,1.0,50.05,76.08,87208.27806098944,59004.1230652177,28204.154995771743,91278.84432799662,-2510.0458865187643,47.800312131742864,-2.963516264835726
Bucharest,1.57,1.0,50.05,78.45,89253.43892407471,59004.1230652177,30249.315858857015,94113.59104625732,-3260.5286803922395,51.266444254111235,-3.7916249969360423
Bucharest,1.61,1.0,50.05,80.81,91219.83572381054,59004.1230652177,32215.71265859284,96948.33776451815,-4089.5038126285203,54.59908729256865,-4.693547841407553
Bucharest,1.66,1.0,50.05,83.17,93117.10989536453,59004.1230652177,34112.98683014683,99783.08448277884,-4987.313430387555,57.814581520754906,-5.659054747016836
Bucharest,1.71,1.0,50.05,85.54,94943.4820124978,59004.1230652177,35939.3589472801,102617.83120103957,-5956.656022870938,60.90991117274307,-6.693862778705357
Bucharest,1.76,1.0,50.05,87.9,96700.82260493652,59004.1230652177,37696.69953971882,105452.57791930038,-6994.847316883225,63.888246416360396,-7.797526635680837
Bucharest,1.8,1.0,50.05,90.26,98395.1319119897,59004.1230652177,39391.008846772,108287.32463756115,-8095.708062799729,66.75975643809302,-8.965403894847057
Bucharest,1.85,1.0,50.05,92.62,100030.88373965239,59004.1230652177,41026.76067443469,111122.07135582187,-9255.034013188462,69.53202343010422,-10.195480451107622
Bucharest,1.9,1.0,50.05,94.99,101612.09826061627,59004.1230652177,42607.975195398576,113956.81807408264,-10468.688000333836,72.21186076827829,-11.485951612341387
Bucharest,1.95,1.0,50.05,97.35,103142.40619555295,59004.1230652177,44138.28313033525,116791.56479234342,-11732.612448129566,74.8054217864553,-12.835180966000461
Bucharest,1.99,1.0,50.05,99.71,104627.05816050096,59004.1230652177,45622.93509528327,119626.31151060418,-13041.979110322085,77.32160521198816,-14.240288096684909
Bucharest,2.04,1.0,50.05,102.08,106067.79218672398,59004.1230652177,47063.66912150628,122461.05822886499,-14395.671917247008,79.7633566547315,-15.703435106474975
Bucharest,2.09,1.0,50.05,104.44,107461.72614701213,59004.1230652177,48457.603081794434,125295.80494712568,-15796.497186310911,82.12579149466197,-17.232812665621765
Bucharest,2.13,1.0,50.05,106.8,108812.44636620375,59004.1230652177,49808.32330098605,128130.55166538648,-17240.16892284816,84.41498782370266,-18.826843018633575
Bucharest,2.18,1.0,50.05,109.16,110124.42891137148,59004.1230652177,51120.30584615378,130965.29838364724,-18722.009270690105,86.63853166608395,-20.48305651457537
Bucharest,2.23,1.0,50.05,111.53,111399.06784762953,59004.1230652177,52394.94478241183,133800.04510190804,-20241.377955276446,88.79878567892503,-22.20479476737423
Bucharest,2.28,1.0,50.05,113.89,112637.99335263502,59004.1230652177,53633.870287417325,136634.79182016876,-21796.583932710404,90.8985126821314,-23.994105850948706
Bucharest,2.32,1.0,50.05,116.25,113839.27370765712,59004.1230652177,54835.150642439425,139469.53853842954,-23389.918282191982,92.93443880494542,-25.859684872454906
Bucharest,2.37,1.0,50.05,118.62,115004.57908921545,59004.1230652177,56000.45602399775,142304.2852566903,-25018.93941570073,94.90939465721749,-27.803257838110923
Bucharest,2.42,1.0,50.05,120.98,116137.53674796184,59004.1230652177,57133.41368274415,145139.03197495107,-26679.970083699624,96.82952769180919,-29.824162537117292
Bucharest,2.46,1.0,50.05,123.34,117240.42156784782,59004.1230652177,58236.298502630125,147973.77869321173,-28370.836875497534,98.69869337480215,-31.924124517642355
Bucharest,2.51,1.0,50.05,125.7,118315.50334844914,59004.1230652177,59311.38028323145,150808.52541147263,-30089.22780083901,100.52073855529406,-34.104610688911784
Bucharest,2.56,1.0,50.05,128.07,119365.08912828851,59004.1230652177,60360.96606307082,153643.2721297333,-31832.94875279841,102.29957319483147,-36.36715452888887
Bucharest,2.61,1.0,50.05,130.43,120390.15937946117,59004.1230652177,61386.03631424347,156478.0188479941,-33601.350742908646,104.03685899440116,-38.71622536451882
Bucharest,2.65,1.0,50.05,132.79,121391.2196137457,59004.1230652177,62387.09654852801,159312.76556625482,-35393.56080506042,105.73345269375682,-41.15642366939164
Bucharest,2.7,1.0,50.05,135.16,122368.34348700118,59004.1230652177,63364.22042178349,162147.51228451572,-37209.76447093243,107.38947912461396,-43.69467515881312
Bucharest,2.75,1.0,50.05,137.52,123323.23165271677,59004.1230652177,64319.108587499075,164982.25900277638,-39048.13294442976,109.00782054909396,-46.33412899294539
Bucharest,2.79,1.0,50.05,139.88,124256.83967761694,59004.1230652177,65252.71661239924,167817.0057210372,-40907.733114838644,110.59009645864057,-49.0799899384969
Bucharest,2.84,1.0,50.05,142.25,125169.34424113002,59004.1230652177,66165.22117591233,170651.75243929794,-42788.5709100474,112.13660628898666,-51.93999665198953
Budapest,1.0,1.0,50.05,50.09,55973.49402636516,55973.49402636516,0.0,57013.57730501626,-0.0,0.0,-0.0
Budapest,1.05,1.0,50.05,52.46,58619.15165055795,55973.49402636516,2645.6576241927905,59702.89698921514,-0.0,4.726625825692797,-0.0
Budapest,1.1,1.0,50.05,54.82,61263.731743960605,55973.49402636516,5290.237717595446,62392.21667341401,-0.0,9.451326578082814,-0.0
Budapest,1.14,1.0,50.05,57.18,63907.23410266233,55973.49402636516,7933.740076297174,65081.53635761294,-0.0,14.174101892871201,-0.0
Budapest,1.19,1.0,50.05,59.54,66547.67721051678,55973.49402636516,10574.183184151618,67770.8560418118,-2.6876962924881624,18.891411672765805,-0.00403891609587474
Budapest,1.24,1.0,50.05,61.91,69167.1689494718,55973.49402636516,13193.674923106642,70460.17572601067,-28.99707242192954,23.571290577093567,-0.041940756653930274
Budapest,1.28,1.0,50.05,64.27,71731.90007824676,55973.49402636516,15758.406051881604,73149.49541020954,-112.19218784155184,28.15333637106687,-0.15664988191969723
Budapest,1.33,1.0,50.05,66.63,74227.15062176702,55973.49402636516,18253.656595401866,75838.81509440845,-267.0685100718241,32.61125093745954,-0.3610981795132336
Budapest,1.38,1.0,50.05,69.0,76637.00756650184,55973.49402636516,20663.51354013668,78528.13477860733,-509.0020087234727,36.91660472437822,-0.6686133506245069
Budapest,1.43,1.0,50.05,71.36,78956.140473967,55973.49402636516,22982.646447601837,81217.4544628062,-842.2122633002953,41.05987458416717,-1.0781844961489067
Budapest,1.47,1.0,50.05,73.72,81174.69265775887,55973.49402636516,25201.198631393716,83906.77414700504,-1279.0090647727043,45.023450956131505,-1.6008487658587165
Budapest,1.52,1.0,50.05,76.08,83291.5258487686,55973.49402636516,27318.031822403434,86596.09383120394,-1816.1544442322497,48.80530025432366,-2.229083970927601
Budapest,1.57,1.0,50.05,78.45,85320.87014727887,55973.49402636516,29347.37612091371,89285.41351540279,-2440.003852973187,52.430845405309576,-2.9439893211406103
Budapest,1.61,1.0,50.05,80.81,87274.49361299687,55973.49402636516,31300.99958663171,91974.73319960169,-3138.291942143696,55.92111075268594,-3.7300138107267045
Budapest,1.66,1.0,50.05,83.17,89162.03577199696,55973.49402636516,33188.5417456318,94664.05288380058,-3902.3899778628816,59.29331788721108,-4.577065669831071
Budapest,1.71,1.0,50.05,85.54,90981.04624282378,55973.49402636516,35007.55221645862,97353.37256799944,-4736.093355315209,62.543089055632365,-5.491444074985597
Budapest,1.76,1.0,50.05,87.9,92737.74607475591,55973.49402636516,36764.25204839075,100042.69225219838,-5630.922709977474,65.68153853513898,-6.464387624832538
Budapest,1.8,1.0,50.05,90.26,94437.31291006017,55973.49402636516,38463.81888369501,102732.01193639725,-6582.776285621177,68.71791649379155,-7.492813164289126
Budapest,1.85,1.0,50.05,92.62,96085.5317129464,55973.49402636516,40112.037686581236,105421.3316205961,-7585.368299359009,71.6625581166816,-8.571021800163626
Budapest,1.9,1.0,50.05,94.99,97684.95988897728,55973.49402636516,41711.465862612116,108110.65130479493,-8636.859220585395,74.5200323620405,-9.699094260020637
Budapest,1.95,1.0,50.05,97.35,99238.44181309598,55973.49402636516,43264.94778673082,110799.97098899391,-9733.865725422798,77.29542087608782,-10.875271579285624
Budapest,1.99,1.0,50.05,99.71,100748.109178994,55973.49402636516,44774.61515262884,113489.29067319268,-10875.019869827924,79.99253205729605,-12.100418438290838
Budapest,2.04,1.0,50.05,102.08,102213.44570677058,55973.49402636516,46239.95168040542,116178.6103573916,-12060.605414522775,82.61044354069634,-13.377953900760087
Budapest,2.09,1.0,50.05,104.44,103635.79021730149,55973.49402636516,47662.29619093633,118867.93004159052,-13289.304100943373,85.15154720998119,-14.709265044163367
Budapest,2.13,1.0,50.05,106.8,105017.65349688787,55973.49402636516,49044.15947052271,121557.24972578938,-14558.041246292363,87.62032873527865,-16.093415485756214
Budapest,2.18,1.0,50.05,109.16,106363.43432385397,55973.49402636516,50389.940297488814,124246.56940998828,-15862.429897503162,90.02464679756042,-17.527352318406493
Budapest,2.23,1.0,50.05,111.53,107673.51183574833,55973.49402636516,51700.01780938317,126935.8890941872,-17203.15510597855,92.36517874876803,-19.01523960755839
Budapest,2.28,1.0,50.05,113.89,108947.17947600264,55973.49402636516,52973.68544963748,129625.208778386,-18579.903811172182,94.64066228326807,-20.56043371284589
Budapest,2.32,1.0,50.05,116.25,110189.51377884667,55973.49402636516,54216.01975248151,132314.52846258492,-19987.556781801606,96.86016693355639,-22.158673101135026
Budapest,2.37,1.0,50.05,118.62,111399.96712583197,55973.49402636516,55426.47309946681,135003.84814678377,-21427.60405125988,99.02271434647142,-23.815762217448896
Budapest,2.42,1.0,50.05,120.98,112578.75349991929,55973.49402636516,56605.25947355413,137693.16783098268,-22899.18116857527,101.1286868153905,-25.534445106370953
Budapest,2.46,1.0,50.05,123.34,113727.29431641978,55973.49402636516,57753.80029005462,140382.48751518156,-24401.184613114398,103.1806237839126,-27.316967787092004
Budapest,2.51,1.0,50.05,125.7,114846.02173254112,55973.49402636516,58872.52770617596,143071.80719938045,-25932.81571699944,105.17929732677626,-29.166438686809343
Budapest,2.56,1.0,50.05,128.07,115936.4410219842,55973.49402636516,59962.94699561904,145761.12688357927,-27492.910582172528,107.127396705617,-31.085270392821133
Budapest,2.61,1.0,50.05,130.43,116998.78901890125,55973.49402636516,61025.294992536095,148450.44656777818,-29080.94016499437,109.02534503883462,-33.07740185194724
Budapest,2.65,1.0,50.05,132.79,118035.15117088963,55973.49402636516,62061.65714452447,151139.7662519771,-30694.907910788337,110.87686810348414,-35.144060475510905
Budapest,2.7,1.0,50.05,135.16,119046.4164777893,55973.49402636516,63072.92245142414,153829.08593617595,-32333.847898873028,112.68355415103252,-37.28853663174134
Budapest,2.75,1.0,50.05,137.52,120033.24461561601,55973.49402636516,64059.750589250856,156518.4056203749,-33997.318615219956,114.4465817321978,-39.515258561944755
Budapest,2.79,1.0,50.05,139.88,120996.0509359915,55973.49402636516,65022.55690962634,159207.72530457377,-35684.86466898341,116.16669289753254,-41.82905692730194
Budapest,2.84,1.0,50.05,142.25,121935.69888903154,55973.49402636516,65962.20486266637,161897.04498877263,-37395.51070443856,117.84543025239095,-44.23400456926555
Copenhagen,1.0,1.0,50.05,50.09,42786.03157898181,42786.03157898181,0.0,43635.32986242841,-0.0,0.0,-0.0
Copenhagen,1.05,1.0,50.05,52.46,44813.173033205276,42786.03157898181,2027.1414542234634,45693.600138958056,-0.0,4.73785807987688,-0.0
Copenhagen,1.1,1.0,50.05,54.82,46839.58482353973,42786.03157898181,4053.5532445579156,47751.8704154877,-0.0,9.474010781007278,-0.0
Copenhagen,1.14,1.0,50.05,57.18,48865.26660342153,42786.03157898181,6079.235024439717,49810.14069201731,-0.0,14.20845729339871,-0.0
Copenhagen,1.19,1.0,50.05,59.54,50890.215313888555,42786.03157898181,8104.183734906743,51868.41096854698,-0.0,18.941190467610085,-0.0
Copenhagen,1.24,1.0,50.05,61.91,52904.602708940176,42786.03157898181,10118.571129958364,53926.68124507661,-12.001160736801078,23.64923961522294,-0.0226896775456656
Copenhagen,1.28,1.0,50.05,64.27,54885.301200476955,42786.03157898181,12099.269621495143,55984.95152160627,-59.689563009900326,28.278550674091452,-0.10887167735509459
Copenhagen,1.33,1.0,50.05,66.63,56807.660538161064,42786.03157898181,14021.628959179252,58043.22179813591,-169.1013784967049,32.77151079855518,-0.2985622886698218
Copenhagen,1.38,1.0,50.05,69.0,58660.72479442075,42786.03157898181,15874.693215438936,60101.49207466555,-346.3642392238852,37.10251366999227,-0.5939604514672464
Copenhagen,1.43,1.0,50.05,71.36,60458.920284456806,42786.03157898181,17672.888705474994,62159.76235119518,-578.122861227704,41.305276636491364,-0.9654561831259736
Copenhagen,1.47,1.0,50.05,73.72,62209.65222240726,42786.03157898181,19423.62064342545,64218.03262772482,-856.8907633758827,45.397107248822536,-1.3966620947421837
Copenhagen,1.52,1.0,50.05,76.08,63913.29253691104,42786.03157898181,21127.260957929226,66276.30290425447,-1182.5163041682906,49.37887478283396,-1.885065633144626
Copenhagen,1.57,1.0,50.05,78.45,65573.41055590582,42786.03157898181,22787.37897692401,68334.5731807841,-1551.9431743429077,53.258921512407966,-2.424098099928651
Copenhagen,1.61,1.0,50.05,80.81,67186.55526712559,42786.03157898181,24400.523688143774,70392.84345731373,-1969.176772954962,57.02918169239671,-3.019404978277338
Copenhagen,1.66,1.0,50.05,83.17,68748.96108923346,42786.03157898181,25962.929510251648,72451.11373384342,-2437.0269341665844,60.680854363239575,-3.6750955393153344
Copenhagen,1.71,1.0,50.05,85.54,70265.95712544309,42786.03157898181,27479.92554646128,74509.38401037306,-2949.973864149967,64.22639476562371,-4.382278503902075
Copenhagen,1.76,1.0,50.05,87.9,71743.73581479011,42786.03157898181,28957.704235808298,76567.65428690266,-3501.5139582916695,67.68027593854595,-5.131008139879658
Copenhagen,1.8,1.0,50.05,90.26,73183.5383443721,42786.03157898181,30397.50676539028,78625.92456343233,-4091.29781597277,71.04539879861804,-5.921501147862044
Copenhagen,1.85,1.0,50.05,92.62,74588.2673711199,42786.03157898181,31802.23579213809,80684.19483996196,-4715.993767514344,74.32854746865705,-6.749449422912422
Copenhagen,1.9,1.0,50.05,94.99,75956.7446917796,42786.03157898181,33170.71311279779,82742.46511649163,-5377.172263360674,77.52696823860748,-7.618595690437409
Copenhagen,1.95,1.0,50.05,97.35,77289.46838533269,42786.03157898181,34503.436806350874,84800.73539302131,-6074.165875586508,80.64182522433401,-8.529298706208863
Copenhagen,1.99,1.0,50.05,99.71,78587.55210689323,42786.03157898181,35801.520527911416,86859.00566955082,-6805.774883591246,83.67572127324502,-9.481201423056907
Copenhagen,2.04,1.0,50.05,102.08,79852.59872546054,42786.03157898181,37066.56714647873,88917.27594608051,-7570.368954645474,86.63240262900963,-10.473347292479504
Copenhagen,2.09,1.0,50.05,104.44,81086.55936062297,42786.03157898181,38300.527781641154,90975.54622261018,-8365.776962863772,89.51642947053749,-11.503969961579449
Copenhagen,2.13,1.0,50.05,106.8,82293.30104186265,42786.03157898181,39507.26946288084,93033.81649913985,-9187.935166961866,92.3368398631491,-12.568072202366684
Copenhagen,2.18,1.0,50.05,109.16,83474.93783958888,42786.03157898181,40688.906260607066,95092.08677566951,-10035.200417651962,95.0985748362675,-13.664537442442414
Copenhagen,2.23,1.0,50.05,111.53,84631.9627085845,42786.03157898181,41845.931129602686,97150.35705219912,-10907.114035359202,97.80278652942205,-14.794352557715518
Copenhagen,2.28,1.0,50.05,113.89,85765.84106754715,42786.03157898181,42979.80948856534,99208.62732872872,-11801.966298825851,100.45289993587234,-15.956392679168834
Copenhagen,2.32,1.0,50.05,116.25,86876.59023379152,42786.03157898181,44090.558654809705,101266.89760525836,-12720.196506161692,103.04895552984337,-17.15320266635659
Copenhagen,2.37,1.0,50.05,118.62,87964.27543133548,42786.03157898181,45178.24385235367,103325.16788178803,-13661.525314041974,105.59110575365209,-18.386298343568765
Copenhagen,2.42,1.0,50.05,120.98,89030.00631157226,42786.03157898181,46243.97473259045,105383.43815831769,-14624.530420450168,108.08194409716492,-19.655180274433455
Copenhagen,2.46,1.0,50.05,123.34,90074.58319971064,42786.03157898181,47288.55162072883,107441.70843484734,-15608.883989878539,110.52334108956914,-20.961172936676885
Copenhagen,2.51,1.0,50.05,125.7,91098.7649514287,42786.03157898181,48312.73337244689,109499.97871137693,-16613.573273234946,112.91707033699292,-22.304531812192042
Copenhagen,2.56,1.0,50.05,128.07,92103.33493432269,42786.03157898181,49317.303355340875,111558.2489879066,-17637.55123957712,115.26496273509852,-23.685443655408214
Copenhagen,2.61,1.0,50.05,130.43,93090.22617469805,42786.03157898181,50304.19459571624,113616.51926443628,-18679.11424808485,117.57153617496894,-25.102587186852997
Copenhagen,2.65,1.0,50.05,132.79,94059.55127529083,42786.03157898181,51273.51969630901,115674.7895409659,-19738.447297395953,119.83705383300047,-26.55833436390652
Copenhagen,2.7,1.0,50.05,135.16,95011.25331946678,42786.03157898181,52225.221740484965,117733.05981749555,-20815.340239431018,122.06138268298771,-28.054564429953615
Copenhagen,2.75,1.0,50.05,137.52,95946.19376720366,42786.03157898181,53160.162188221846,119791.33009402518,-21908.926212761944,124.24653613899592,-29.591754175222206
Copenhagen,2.79,1.0,50.05,139.88,96863.94242989537,42786.03157898181,54077.910850913555,121849.60037055485,-23020.031810913446,126.39150875931844,-31.173906714788796
Copenhagen,2.84,1.0,50.05,142.25,97764.60333807528,42786.03157898181,54978.571759093466,123907.87064708442,-24147.991326215277,128.496543685302,-32.802367110190985
Dublin,1.0,1.0,50.05,50.09,40665.387233328416,40665.387233328416,0.0,41476.575569091496,-0.0,0.0,-0.0
Dublin,1.05,1.0,50.05,52.46,42593.6018411635,40665.387233328416,1928.2146078350852,43433.01781291657,-0.0,4.741660510378135,-0.0
Dublin,1.1,1.0,50.05,54.82,44521.18571244767,40665.387233328416,3855.7984791192503,45389.46005674162,-0.0,9.481769980439598,-0.0
Dublin,1.14,1.0,50.05,57.18,46448.13787170996,40665.387233328416,5782.750638381542,47345.90230056671,-0.0,14.22032601140985,-0.0
Dublin,1.19,1.0,50.05,59.54,48373.83905025593,40665.387233328416,7708.451816927511,49302.3445443918,-0.7814823912085238,18.955805763506515,-0.0016155323448639716
Dublin,1.24,1.0,50.05,61.91,50291.865427829674,40665.387233328416,9626.478194501258,51258.786788216865,-10.058403892437093,23.672412460421913,-0.020004062080841035
Dublin,1.28,1.0,50.05,64.27,52187.18965704401,40665.387233328416,11521.802423715591,53215.22903204195,-43.15426681004885,28.333192445964432,-0.08275973749843536
Dublin,1.33,1.0,50.05,66.63,54042.643692341015,40665.387233328416,13377.256459012598,55171.671275867004,-117.46813025769671,32.89592788642845,-0.21783541552397406
Dublin,1.38,1.0,50.05,69.0,55860.17603056928,40665.387233328416,15194.788797240864,57128.113519692066,-228.73399092295924,37.365410318256025,-0.4111595575033802
Dublin,1.43,1.0,50.05,71.36,57645.22245673662,40665.387233328416,16979.835223408205,59084.55576351716,-372.0081710327804,41.75500684644145,-0.6495325531705641
Dublin,1.47,1.0,50.05,73.72,59398.44996818177,40665.387233328416,18733.062734853353,61040.99800734219,-547.2826878115895,46.06635767997843,-0.9299436410569477
Dublin,1.52,1.0,50.05,76.08,61118.27254977208,40665.387233328416,20452.885316443666,62997.440251167325,-755.8869097088717,50.295562658950786,-1.2522482365361995
Dublin,1.57,1.0,50.05,78.45,62804.096613871814,40665.387233328416,22138.709380543398,64953.88249499235,-998.5819469220734,54.44116209570733,-1.6156842189618739
Dublin,1.61,1.0,50.05,80.81,64456.7077673996,40665.387233328416,23791.320534071187,66910.32473881742,-1274.7100384305986,58.50508787131964,-2.0175209462333017
Dublin,1.66,1.0,50.05,83.17,66071.78083214568,40665.387233328416,25406.393598817267,68866.7669826425,-1588.7846226619215,62.47670396704048,-2.463881513043361
Dublin,1.71,1.0,50.05,85.54,67650.8580995914,40665.387233328416,26985.47086626298,70823.20922646756,-1938.6367708922157,66.35980302222796,-2.9501921129632165
Dublin,1.76,1.0,50.05,87.9,69197.53853341272,40665.387233328416,28532.151300084304,72779.65147029264,-2320.236505615825,70.16323522600078,-3.469393105378925
Dublin,1.8,1.0,50.05,90.26,70714.4249778025,40665.387233328416,30049.03774447408,74736.09371411771,-2731.593007774033,73.89340121627215,-4.018062985340634
Dublin,1.85,1.0,50.05,92.62,72200.73459154363,40665.387233328416,31535.347358215215,76692.53595794277,-3173.8433630462673,77.54837591308996,-4.597981028205373
Dublin,1.9,1.0,50.05,94.99,73657.81526911519,40665.387233328416,32992.428035786776,78648.97820176784,-3644.8255962230137,81.13147391535705,-5.205927661783921
Dublin,1.95,1.0,50.05,97.35,75086.5086894825,40665.387233328416,34421.12145615409,80605.42044559293,-4144.654366944546,84.64476499056508,-5.842325953450311
Dublin,1.99,1.0,50.05,99.71,76483.99108760229,40665.387233328416,35818.603854273875,82561.86268941799,-4675.807136264219,88.08130523571597,-6.51152400600028
Dublin,2.04,1.0,50.05,102.08,77852.83084714347,40665.387233328416,37187.443613815056,84518.3049332431,-5235.273822757127,91.44741054706368,-7.2093775076997195
Dublin,2.09,1.0,50.05,104.44,79194.7066945801,40665.387233328416,38529.31946125169,86474.74717706814,-5821.413793833367,94.74720907040557,-7.933968292397739
Dublin,2.13,1.0,50.05,106.8,80512.75252843714,40665.387233328416,39847.36529510872,88431.18942089322,-6431.293479167337,97.98840735604931,-8.681380687831806
Dublin,2.18,1.0,50.05,109.16,81806.8339606966,40665.387233328416,41141.44672736819,90387.63166471827,-7065.032087499438,101.1706749312585,-9.452584645317467
Dublin,2.23,1.0,50.05,111.53,83077.1257737767,40665.387233328416,42411.738540448285,92344.07390854336,-7722.667020768437,104.2944416023871,-10.248453971491285
Dublin,2.28,1.0,50.05,113.89,84322.74113670734,40665.387233328416,43657.35390337892,94300.51615236845,-8405.432752619674,107.35752656893025,-11.071826611784171
Dublin,2.32,1.0,50.05,116.25,85542.5182742259,40665.387233328416,44877.13104089749,96256.95839619344,-9114.10831534905,110.35707291658893,-11.92502672795757
